481939162	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	-3.73333333333334	0							3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20151105	http://www.eastoregonian.com/eo/public-safety-logs/20151104/public-safety-log-nov-5-2015
481939163	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	020	020	02	1	3.0	32	19	32	-6.91162910982363	0							3	Chevy Chase, Maryland, United States	US	USMD	38.9712	-77.0764	589963	3	Chevy Chase, Maryland, United States	US	USMD	38.9712	-77.0764	589963	20151105	http://abc7chicago.com/news/fbi-agent-convicted-of-assault-on-teen-caught-on-camera/1068548/
481939164	20151105	201511	2015	2015.8356											USA	MINNESOTA	USA								1	020	020	02	1	3.0	18	3	18	-7.95579475537379	0							3	Annandale, Minnesota, United States	US	USMN	45.2627	-94.1244	639390	3	Annandale, Minnesota, United States	US	USMN	45.2627	-94.1244	639390	20151105	http://kfgo.com/news/articles/2015/nov/04/figure-in-wetterling-case-to-be-held-on-pornography-charges/
481939165	20151105	201511	2015	2015.8356											USA	NEW JERSEY	USA								1	020	020	02	1	3.0	34	5	32	-0.464207214117242	0							1	Jersey	JE	JE	49.1961	-2.12585	JE	1	Jersey	JE	JE	49.1961	-2.12585	JE	20151105	http://www.bleedingcool.com/2015/11/04/jim-lee-to-make-final-appearance-of-the-year-in-new-jersey/
481939166	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	2	2	-0.20964360587002	0							2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20151105	http://www.kkoh.com/news/what-the-election-results-mean-for-2016/
481939167	20151105	201511	2015	2015.8356											USA	MINNESOTA	USA								1	020	020	02	1	3.0	8	2	8	-8.31923430173539	0							2	Minnesota, United States	US	USMN	45.7326	-93.9196	MN	3	Annandale, Minnesota, United States	US	USMN	45.2627	-94.1244	639390	20151105	http://kfgo.com/news/articles/2015/nov/04/figure-in-wetterling-case-to-be-held-on-pornography-charges/
481939168	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	1	6	-1.33111480865225	0							2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS	32.7673	-89.6812	MS	20151105	http://radio.wpsu.org/post/mississippi-voters-reject-guaranteed-public-school-funding
481939169	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	020	020	02	1	3.0	4	1	4	1.17994100294986	0							2	Texas, United States	US	USTX	31.106	-97.6475	TX	2	Texas, United States	US	USTX	31.106	-97.6475	TX	20151105	http://www.texastribune.org/2015/11/04/paxton-police-use-god-we-trust-permissible/
481939170	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	020	020	02	1	3.0	12	11	12	-0.209049682694783	0							2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Kentucky, United States	US	USKY	37.669	-84.6514	KY	20151105	http://www.kkoh.com/news/what-the-election-results-mean-for-2016/
481939171	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-1.98915009041591	0							2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	2	Vermont, United States	US	USVT	44.0407	-72.7093	VT	20151105	http://digital.vpr.net/post/sanders-introduces-bill-end-federal-marijuana-ban
481939172	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	030	030	03	1	4.0	8	4	8	0.151398028208293	0							3	Midvale, Utah, United States	US	USUT	40.6111	-111.9	1430307	3	Salt Lake, Utah, United States	US	USUT	39.1559	-112.691	1436291	20151105	http://www.kltv.com/story/30437912/salt-lake-city-close-to-electing-1st-openly-gay-mayor
481939173	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	030	030	03	1	4.0	3	3	3	0.101866028013847	0							2	Utah, United States	US	USUT	40.1135	-111.854	UT	3	Salt Lake, Utah, United States	US	USUT	39.1559	-112.691	1436291	20151105	http://www.news957.com/2015/11/04/salt-lake-city-close-to-electing-1st-openly-gay-mayor-though-results-not-yet-official/
481939174	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	030	030	03	1	4.0	10	5	10	0.137948093089588	0							2	Utah, United States	US	USUT	40.1135	-111.854	UT	2	Utah, United States	US	USUT	40.1135	-111.854	UT	20151105	http://www.news957.com/2015/11/04/salt-lake-city-close-to-electing-1st-openly-gay-mayor-though-results-not-yet-official/
481939175	20151105	201511	2015	2015.8356											USA	MASSACHUSETTS	USA								1	031	031	03	1	5.2	10	1	10	1.48514851485148	0							2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20151105	http://wwlp.com/2015/11/04/servicenet-awarded-contract-to-treat-psychosis-in-young-adults/
481939176	20151105	201511	2015	2015.8356											USA	PITTSBURGH	USA								1	036	036	03	1	4.0	10	1	10	1.57894736842106	0							0							0							20151105	http://newpittsburghcourieronline.com/2015/11/04/business-calendar11-4-15/
481939177	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	0.84865629420085	0							4	Dubai, Dubayy, United Arab Emirates	AE	AE03	25.2522	55.28	-782831	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	20151105	http://www.natlawreview.com/article/energy-environmental-law-update-november-3-2015
481939178	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	4.61254612546126	0							3	Springville, Utah, United States	US	USUT	40.1652	-111.611	1446057	3	Springville, Utah, United States	US	USUT	40.1652	-111.611	1446057	20151105	http://www.itbusinessnet.com/article/Springville-City-Power-and-High-West-Energy-Inc-Choose-Survalent-for-its-Integrated-Technology-and-Reliable-Customer-Support-4152240
481939179	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	1.66666666666667	0							3	Chesterfield County, Virginia, United States	US	USVA	37.3835	-77.5997	1480111	3	Chesterfield County, Virginia, United States	US	USVA	37.3835	-77.5997	1480111	20151105	http://www.chesterfieldobserver.com/news/2015-11-04/News/Festival_celebrates_beer_and_history.html
481939180	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	1.66666666666667	0							3	Chesterfield County, Virginia, United States	US	USVA	37.3835	-77.5997	1480111	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20151105	http://www.chesterfieldobserver.com/news/2015-11-04/News/Festival_celebrates_beer_and_history.html
481939181	20151105	201511	2015	2015.8356											USA	LAS VEGAS	USA								1	036	036	03	1	4.0	24	1	24	0.773195876288657	0							3	Forest Park, Florida, United States	US	USFL	27.9239	-82.5152	2482549	3	Forest Park, Florida, United States	US	USFL	27.9239	-82.5152	2482549	20151105	http://forum.skyscraperpage.com/showthread.php?s=d063d3ac0bd43db918ec48083ef8890a&p=7223474
481939182	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	036	036	03	1	4.0	6	1	6	0.84865629420085	0							3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	38.8773	-77.0178	529189	20151105	http://www.natlawreview.com/article/energy-environmental-law-update-november-3-2015
481939183	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	8	1	8	1.41509433962264	0							3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20151105	http://www.thenews-messenger.com/story/news/local/2015/11/04/white-house-chef-coming-hayes-center/75178596/
481939184	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	42	6	42	-5.98718616261283	0							3	Evart, Michigan, United States	US	USMI	43.9006	-85.2581	625681	3	Evart, Michigan, United States	US	USMI	43.9006	-85.2581	625681	20151105	http://www.miamiherald.com/news/nation-world/article42890838.html
481939185	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								0	036	036	03	1	4.0	14	2	14	-4.91769342872285	0							3	Syracuse, New York, United States	US	USNY	43.0481	-76.1474	966966	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20151105	http://www.berkshireeagle.com/news/ci_29071332/getting-treatment-timing-key-after-heroin-overdose
481939186	20151105	201511	2015	2015.8356											USA	LAS VEGAS	USA								1	036	036	03	1	4.0	168	21	167	0.583300897794625	0							2	Florida, United States	US	USFL	27.8333	-81.717	FL	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20151105	http://forum.skyscraperpage.com/showthread.php?s=d063d3ac0bd43db918ec48083ef8890a&p=7223474
481939187	20151105	201511	2015	2015.8356											USA	NEW YORK	USA								1	036	036	03	1	4.0	8	3	8	-5.52795103837147	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	Florida, United States	US	USFL	27.8333	-81.717	FL	20151105	http://www.berkshireeagle.com/news/ci_29071332/getting-treatment-timing-key-after-heroin-overdose
481939188	20151105	201511	2015	2015.8356											USA	WISCONSIN	USA								1	036	036	03	1	4.0	619	83	619	-0.344849941200791	0							2	New York, United States	US	USNY	42.1497	-74.9384	NY	2	New York, United States	US	USNY	42.1497	-74.9384	NY	20151105	http://www.freep.com/longform/travel/michigan/2015/11/04/santas-hone-holiday-skills-midland/75105996/
481939189	20151105	201511	2015	2015.8356											USA	WISCONSIN	USA								1	036	036	03	1	4.0	85	11	85	1.25317309325543	0							2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20151105	http://www.freep.com/longform/travel/michigan/2015/11/04/santas-hone-holiday-skills-midland/75105996/
481939190	20151105	201511	2015	2015.8356											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	4.61254612546126	0							2	Wyoming, United States	US	USWY	42.7475	-107.209	WY	3	Springville, Utah, United States	US	USUT	40.1652	-111.611	1446057	20151105	http://www.itbusinessnet.com/article/Springville-City-Power-and-High-West-Energy-Inc-Choose-Survalent-for-its-Integrated-Technology-and-Reliable-Customer-Support-4152240
